"SAMPLE_ID","SUBTYPE","CDH1","CSMD1","DMD","DST","FAT3","FLG","GATA3","HMCN1","HUWE1","MAP3K1","MUC16","PIK3CA","RUNX1","RYR2","SPTA1","SYNE1","TP53","TTN","USH2A","ZFHX4"
"TCGA-AO-A124-01","BRCA_Basal"," 0.3614"," 1.6698","-0.5470","-2.7798","-2.5118","-3.3322","-0.9460","-2.0636"," 2.3940"," 0.4700"," 1.0766"," 1.5239","-0.8721","-1.4865","-1.6049","-1.1131","-4.1059","-0.7040","-1.0881","-4.1254"
"TCGA-AO-A125-01","BRCA_LumA"," 0.1841","-2.4322","-8.2788","-3.7807","-3.1355","-4.4990"," 1.9554","-4.6793","-2.0185"," 1.1576","-1.2618","-3.3530"," 2.2404","-1.6466","-2.0929","-5.6617"," 0.6259","-2.8378"," 3.2661","-3.9236"
"TCGA-AO-A126-01","BRCA_LumA"," 0.4021","-0.3664","-6.6301","-5.1293","-0.3053","-2.0293"," 2.3455"," 0.6749","-2.5647"," 0.2320","-3.2975","-4.3092"," 0.0243"," 0.1238","-1.2509","-1.0354","-0.0999","-1.3787","-0.1231","-0.0339"
"TCGA-AO-A128-01","BRCA_Basal"," 0.3036"," 2.3975","-2.9355","-5.8194","-2.8515","-3.3256","-2.1357","-2.9651"," 2.1046","-0.4440"," 2.1963","-0.6361"," 1.1324","-1.1049"," 0.6668","-2.0059","-1.2929","-0.6870","-0.7328","-3.3152"
"TCGA-AO-A129-01","BRCA_Basal"," 0.1779","-2.9480","-3.8238","-3.1567","-2.1031","-4.0702"," 0.1736","-2.3399","-0.4793","-1.6014"," 1.7367","-0.9784","-0.8075","-1.2823","-1.0863","-2.5417"," 2.9437","-0.6614","-1.4953","-1.6361"
"TCGA-AO-A12A-01","BRCA_LumA"," 0.4838","-1.3428","-2.4384","-1.3451","-0.0980","-1.1372"," 1.9140"," 0.0914","-0.3692"," 0.8208"," 0.5770","-1.1583"," 1.2131","-0.5585"," 0.8495","-2.0528"," 1.6768","-0.4850"," 0.7620","-0.6596"
"TCGA-AO-A12B-01","BRCA_LumA"," 0.3952","-2.6252","-8.2180","-3.8059","-2.0772","-4.0358"," 1.6873","-4.3064","-3.3762","-2.3314","-3.2975","-3.2010","-0.0431","-2.4224","-1.7128","-6.4762","-0.3421","-2.6796"," 0.6040","-3.1676"
"TCGA-AO-A12D-01","BRCA_Her2"," 0.6492","-1.5038","-6.2445","-3.2428","-0.4313","-2.8907","-0.1363","-0.2239"," 0.0231"," 0.3051"," 0.3544","-1.1481"," 0.8029"," 0.6997"," 0.3507","-1.8789","-2.6969","-0.7893"," 1.2240","-0.5867"
"TCGA-AO-A12E-01","BRCA_LumA"," 0.1176","-1.3640","-2.3763","-1.2968","-0.3074","-1.0044"," 1.1630","-1.1420"," 0.0694"," 0.0395"," 0.0177","-1.6305"," 0.7775","-1.5805"," 0.5791","-1.8874"," 0.2634","-0.9714","-0.7221","-0.2680"
"TCGA-AO-A12F-01","BRCA_Basal"," 0.2171","-2.4728","-1.8621","-2.8287","-0.8981","-2.0598","-0.2300"," 0.1762"," 0.0466","-1.9225"," 0.6657","-1.8656","-0.8600","-1.9076","-0.6762","-3.5591","-0.1464"," 0.4818","-1.2025","-0.3520"
"TCGA-AO-A12G-01","BRCA_LumA","-1.5308","-1.5513","-5.5865","-4.0621","-0.2906","-2.0240"," 1.4198","-1.1406","-1.4552"," 1.9784","-2.5106","-1.4021"," 0.4954","-0.9011","-0.0589","-2.5806"," 1.3874","-1.1386","-1.4474","-1.4393"
"TCGA-AO-A12H-01","BRCA_LumA"," 0.7724","-0.1304","-7.7153","-5.9208","-3.7675","-3.8092"," 2.2850","-3.4291","-1.5499","-1.4909","-2.3610","-2.6335","-1.2555","-0.7322","-0.6092","-3.5464"," 0.5134","-1.0134"," 1.1198","-3.7430"
"TCGA-AO-A1KO-01","BRCA_Normal"," 0.4681"," 1.3377"," 1.3386"," 0.6746","-1.2875"," 0.2230"," 0.2583"," 0.8534"," 0.9873"," 1.2914"," 0.1593"," 0.2289"," 0.8535"," 0.1037"," 1.1399","-1.5755"," 1.1204","-0.3912"," 1.9794","-0.2388"
"TCGA-AO-A1KP-01","BRCA_LumB"," 0.3518","-0.3776","-8.7996","-5.1756","-0.7698","-1.1140"," 2.6827","-1.6229","-1.1540"," 0.7063"," 1.6358","-1.2951"," 0.3241","-0.2179","-0.6966","-3.2309"," 2.5062","-3.3473"," 2.7034","-2.0988"
"TCGA-AO-A1KQ-01",NA," 0.4494","-0.7738","-9.0225","-5.3848","-1.1500","-4.4990"," 1.8459","-2.1749","-1.1633","-0.8508"," 1.5126","-2.6916","-0.3046","-1.3495","-1.6646","-2.7615"," 0.1935","-0.9514"," 1.6530","-2.1970"
"TCGA-AO-A1KR-01","BRCA_Basal"," 0.0137","-2.9480","-5.0310","-5.1002","-4.3418","-4.4990"," 0.4226","-4.5698","-0.6029","-1.3478"," 0.2135","-1.7422"," 0.1530","-2.1296","-2.0929","-6.0752"," 2.2945","-1.4625","-1.4428","-3.8530"
"TCGA-AO-A1KS-01","BRCA_LumB"," 0.3074","-2.9480","-5.0151","-3.2017","-1.1783","-2.1046"," 1.7407","-0.5854"," 1.2566"," 1.1547","-1.8218"," 0.2999","-0.0698"," 1.2819","-1.0414","-3.6683","-4.4047","-1.0683"," 0.0644","-1.1888"
"TCGA-AO-A1KT-01","BRCA_LumB"," 0.9014","-0.3423","-6.9519","-3.8639","-0.4724","-2.4638"," 1.9387","-1.3160","-1.4508","-0.6136","-2.4050","-2.4452"," 0.0379","-1.1634","-0.3139","-1.9454"," 1.0841","-1.0919","-2.0786","-1.7768"
"TCGA-AQ-A04H-01","BRCA_LumB"," 0.9144","-2.7121","-5.9466","-4.2071","-1.3742","-3.3119"," 1.9496","-1.7799"," 1.3418","-1.2001","-2.1458"," 1.5124","-0.4255","-1.2693","-0.5378","-3.5663"," 0.3165","-0.9507","-0.4786","-1.1106"
"TCGA-AQ-A04J-01","BRCA_Basal"," 0.4002"," 0.1899","-0.9554","-1.8423","-1.6350","-0.3738","-0.9009","-0.8546"," 1.2589","-0.6116"," 1.2356","-0.7796","-0.0068"," 1.2740","-0.4739","-1.0617"," 2.1599"," 0.1982","-0.9345"," 0.3250"
"TCGA-AQ-A04L-01",NA," 0.6760","-2.2097","-7.6740","-5.2053","-0.6138","-3.7076"," 0.6602","-0.9851","-1.5521","-0.9941","-2.9100","-2.4006","-0.1510","-1.6605","-0.7486","-3.9870","-0.5615","-0.7478"," 1.1136","-1.4749"
"TCGA-AQ-A0Y5-01","BRCA_LumA"," 0.8383","-2.6713","-7.1380","-2.6035"," 0.7908","-1.3261"," 0.9495"," 1.1087"," 1.8939","-0.6936"," 0.3158","-1.0957"," 0.1606"," 0.0874","-0.3836","-1.4018","-0.7743","-2.1678","-0.7712"," 0.7039"
"TCGA-AQ-A1H2-01","BRCA_LumA"," 0.3091","-1.5689","-8.9046","-4.6463","-2.3033","-1.6464"," 2.2123","-3.0896","-0.1053","-1.0687","-2.4459","-1.6317","-1.3788","-1.5471","-1.6546","-2.6915","-1.3337","-1.5653","-1.2789","-3.3647"
"TCGA-AQ-A1H3-01","BRCA_LumA"," 0.1976"," 0.0992","-4.6225","-2.3675"," 0.6602","-0.7201"," 1.9472","-0.0389"," 0.4370"," 0.4149"," 0.3808","-1.0578"," 1.3758"," 0.3952","-0.6527","-1.3356","-0.2999","-0.3269"," 2.0258"," 0.0901"
"TCGA-AQ-A54N-01",NA," 0.0271"," 0.3625","-4.9031","-4.9843","-3.7501","-4.4990","-0.4698","-5.9113","-1.5552","-0.6757","-1.7812","-2.8902","-1.1621","-1.7294","-2.0929","-9.8160","-1.9128","-1.2760","-0.3628","-7.6929"
"TCGA-AQ-A54O-01",NA," 0.6363"," 0.1075","-9.6876","-7.0054","-0.9160","-4.4990"," 2.0651","-2.3159","-2.5994","-0.9283"," 0.7748","-3.9698","-0.3334","-0.7825","-2.0929","-4.8766"," 0.8229","-1.8932"," 1.6637","-2.8069"
"TCGA-AQ-A7U7-01","BRCA_LumA","-0.9216","-1.8436","-4.8265","-3.1821","-0.2310","-0.1283"," 1.1035"," 0.5619","-0.6420"," 0.1901","-0.2963","-1.6267"," 0.8547"," 1.0219"," 0.6803","-0.1470"," 0.0703"," 0.3769"," 0.3543"," 0.1758"
"TCGA-AR-A0TP-01","BRCA_Basal"," 0.5015","-0.9406"," 1.1362","-1.4053","-2.2937","-1.9830","-4.8536","-1.3983"," 0.4100","-0.5406"," 0.9319","-0.4780"," 0.4715"," 1.8985","-1.5058","-4.3825"," 0.4614"," 1.2439"," 1.4820","-1.9942"
"TCGA-AR-A0TQ-01","BRCA_LumB"," 0.8980","-2.7265","-6.9237","-2.7848","-0.8702","-1.6084"," 2.1971","-1.5469","-0.7304","-0.7604"," 1.0716","-1.3525","-0.2386","-1.9826","-0.3357","-2.7959"," 1.5641","-0.7600","-2.4673","-0.0302"
"TCGA-AR-A0TR-01","BRCA_LumA"," 0.9552","-2.3979","-9.7075","-2.6691","-3.3601","-2.3196"," 2.3446","-6.1493"," 1.3491"," 1.4367","-0.6671","-0.9942","-1.2035","-2.8189","-1.6210","-4.9577","-1.3809","-0.1819","-0.3555","-2.8543"
"TCGA-AR-A0TS-01","BRCA_Basal"," 0.8883","-1.3217","-5.5149","-2.7674","-1.3364","-0.9645","-2.1816","-1.5441"," 1.0000"," 0.0333"," 2.3780"," 0.9849","-0.5385"," 2.1720","-0.3735","-0.0520","-1.5873"," 0.1534","-2.2939","-2.2089"
"TCGA-AR-A0TT-01","BRCA_LumB"," 0.4759","-2.4021","-6.5849","-3.8611","-2.1797","-0.4886"," 1.8107","-0.2429"," 2.1383"," 0.1358","-2.3652","-0.7624","-0.4884","-0.5571"," 0.1935","-0.0432"," 1.6966","-0.4687","-1.1637","-1.5343"
"TCGA-AR-A0TU-01",NA," 0.0930","-0.3401","-2.3775","-5.2520","-4.0325","-0.0003"," 0.0944","-2.0763"," 0.1474","-1.8120"," 1.1094","-2.4106","-1.3742","-1.4653","-1.3791","-1.9381"," 2.6663","-1.2603","-0.9552","-2.3257"
"TCGA-AR-A0TV-01","BRCA_LumB"," 0.2541","-2.4624","-9.2791","-6.5029","-2.6335","-2.6302"," 1.4626","-3.5904"," 0.0963","-1.9630","-2.9563","-0.9425","-2.5101","-1.5601","-0.5591","-2.1835","-0.1045","-1.7043","-0.1909","-0.3045"
"TCGA-AR-A0TW-01","BRCA_LumA"," 0.9422","-2.9480","-9.1584","-4.7159","-2.8782","-4.0845"," 2.0336","-1.5688"," 1.1459","-1.5985","-2.1186","-1.0778","-0.7832","-1.0033","-0.9194","-4.1409","-0.6616","-3.1532","-1.9781","-1.5514"
"TCGA-AR-A0TX-01","BRCA_Her2"," 0.9970","-2.9480","-5.2354","-2.9555","-0.8856","-2.4604"," 0.9675"," 0.6370"," 0.1269","-0.2840","-2.3987","-1.1444","-0.0953","-1.0149","-0.7837","-1.8140","-0.0907","-0.9538","-2.2603","-0.7484"
"TCGA-AR-A0TY-01","BRCA_LumB"," 1.2644"," 1.3268","-5.5201","-2.2831","-1.4065","-2.3124"," 1.2566","-2.3784","-0.4222","-1.8079"," 1.1626","-0.5007"," 0.1308","-1.6282","-0.3866","-4.5948"," 1.4656","-2.5464","-1.7300","-2.3108"
"TCGA-AR-A0TZ-01","BRCA_LumA"," 0.8307","-1.3800","-8.0782","-3.9116","-0.4185","-3.2068"," 2.2372","-0.3536"," 1.3184"," 0.0351","-1.0668","-0.3372"," 0.0282","-1.1518","-1.0323","-3.2775"," 0.2791","-0.9011","-1.3454","-0.3620"
"TCGA-AR-A0U0-01","BRCA_Basal","-0.0071","-2.9480","-5.1271","-3.7853","-1.9735","-2.8637","-2.0274","-3.4145"," 1.8358","-2.0108"," 0.7102","-1.9022","-0.8197","-1.5391"," 0.9389","-3.2246"," 2.2003","-1.2356","-0.6089","-3.2985"
"TCGA-AR-A0U1-01",NA," 0.3771","-1.7632","-5.1194","-2.8215","-1.3603","-1.8860","-1.7282","-1.6996","-0.8496","-1.2872"," 2.8520","-1.5906","-0.9902","-0.1602","-0.5745","-3.9254"," 1.1177","-0.6643","-2.3989","-3.0016"
"TCGA-AR-A0U2-01","BRCA_LumB"," 0.3780","-2.9480","-7.2553","-2.5932","-1.4203","-1.1571"," 1.2677","-1.7131"," 4.3155","-2.5635","-0.9144","-0.7858","-0.6726"," 1.1591"," 0.1662","-2.6665"," 0.8688","-0.2195"," 1.7915"," 0.2839"
"TCGA-AR-A0U3-01","BRCA_LumA"," 0.6127","-2.9480","-4.5426","-3.2486","-1.8478","-2.1169"," 1.8845","-1.5087"," 1.4832"," 0.6885","-3.0072","-0.8157"," 0.0449","-1.2958","-1.6064","-4.4033","-3.6778","-1.9646","-0.6545","-2.4849"
"TCGA-AR-A0U4-01","BRCA_Basal"," 1.0190","-1.4529","-2.0242","-3.8610","-1.9984","-1.8482","-0.6392","-2.0975"," 2.2228","-1.1539"," 1.9290","-0.0793","-0.0192","-1.5756"," 0.2635","-3.8980"," 1.7511","-0.6952","-0.3545","-3.2108"
"TCGA-AR-A1AH-01","BRCA_Basal"," 0.0770","-2.3108","-5.6872","-3.8733","-2.1811","-2.1808"," 0.1577","-2.2442"," 0.2908","-0.9120","-2.9674","-1.6392","-0.2350","-1.5285","-2.0929","-6.4515","-3.7073"," 0.5162","-1.0284","-2.9046"
"TCGA-AR-A1AI-01","BRCA_Basal"," 0.6405","-2.9480","-3.5099","-3.0169","-2.1668","-3.5749","-0.5024","-2.9273"," 4.5772","-0.8853"," 1.2558"," 0.1296","-0.8405","-1.5160","-0.5817","-3.7055"," 1.7800","-0.5310","-1.4189","-3.7739"
"TCGA-AR-A1AJ-01","BRCA_Basal"," 0.3333","-2.9480","-2.6126","-4.1231","-2.3767","-1.1949","-0.1292","-0.2548"," 2.9935"," 0.1244"," 1.7388"," 0.0595","-0.0777","-0.3859","-0.3046","-1.3556"," 2.2872","-0.3625","-1.0149","-1.3073"
"TCGA-AR-A1AK-01","BRCA_LumA"," 0.2219"," 0.1486","-3.5496","-1.1678","-1.8577","-0.9429"," 1.2781","-0.8689","-0.3095"," 0.4036"," 1.9407","-0.5491"," 0.3377","-0.3897"," 1.2172","-0.8783"," 0.2156","-1.0761"," 0.3767","-0.8291"
"TCGA-AR-A1AL-01","BRCA_LumA"," 0.0375","-1.3929","-2.6190","-0.5042"," 0.6103","-0.1897"," 1.1731"," 0.7654"," 0.6482"," 2.4270","-0.2169","-0.7337"," 0.8988"," 0.1835"," 0.0621","-0.9042"," 0.2123","-0.1293"," 0.3024"," 0.1693"
"TCGA-AR-A1AM-01",NA," 0.3002","-0.5509","-4.0020","-1.6574","-0.6683","-0.6955"," 1.9847","-0.0172","-0.8360"," 0.5793","-0.7493","-2.3165"," 0.2554","-0.4987","-0.9958","-2.2573","-0.1782","-0.4891"," 1.1875","-0.9975"
"TCGA-AR-A1AN-01","BRCA_LumA"," 0.3343","-2.1524","-6.6457","-2.5692"," 0.7245"," 0.5123"," 1.0895"," 1.0393"," 0.4359"," 1.2206","-0.6127"," 0.5723"," 2.1199","-1.6413","-0.6625","-2.3369","-1.8115","-2.2507"," 1.2777"," 0.1251"
"TCGA-AR-A1AO-01","BRCA_Normal"," 0.3642"," 0.4671","-2.2890","-1.9645","-0.8466","-0.3931","-0.2234"," 0.8281","-0.4679","-0.0898"," 0.5296"," 0.0654"," 0.1255"," 0.6919","-0.8061","-1.3143","-0.0458","-0.6327","-1.4670","-0.2033"
"TCGA-AR-A1AP-01","BRCA_LumA"," 0.1124","-1.1289","-6.2063","-1.3548","-0.3571","-0.4582"," 2.0987","-0.6777"," 0.5729"," 0.4410","-0.8950","-0.6832"," 1.2288","-1.5020","-0.5593","-1.7323","-2.6872","-1.0785","-2.9330","-0.6112"
"TCGA-AR-A1AQ-01","BRCA_Basal","-0.0790"," 1.3144","-4.2775","-4.0661","-2.7394","-3.5672"," 0.0696","-2.3017"," 0.4931","-1.2247"," 0.1813","-1.4932","-0.3822","-1.6839","-0.3300","-2.8180","-0.9907","-0.6628","-2.2422","-3.3770"
"TCGA-AR-A1AR-01","BRCA_Basal"," 0.0927","-0.9213","-3.6348","-3.9231","-1.1194","-2.3248"," 0.3176","-1.1333"," 2.0136"," 0.3166"," 0.3570"," 0.7269","-0.4741"," 0.0402"," 0.2030","-2.3325","-1.7936","-0.2667","-0.8772","-1.5799"
"TCGA-AR-A1AS-01","BRCA_LumA"," 0.7981","-2.3603","-9.1592","-4.4585","-1.2027","-0.4446"," 1.4960","-1.8976","-0.4408"," 2.9216","-2.8846","-1.4654"," 0.6473","-2.2032","-2.0929","-4.4759"," 0.7290","-1.5899","-0.0475","-2.6564"
"TCGA-AR-A1AT-01",NA,"-0.9827","-1.7777","-6.8918","-3.7508","-0.9585","-3.0244"," 1.2286","-1.2651"," 0.1368"," 0.0534","-2.8400","-1.5774"," 0.4231","-0.7953"," 0.5272","-2.6134"," 0.3617","-1.0662","-2.8385","-1.0145"
"TCGA-AR-A1AU-01","BRCA_LumA"," 0.7466","-0.6240","-3.3434","-1.4805","-0.3576","-0.1432"," 1.3992","-0.1566"," 1.0057"," 0.5764","-0.6717","-0.7379"," 0.7073"," 0.7920","-0.4102","-1.2032","-0.3995","-0.5272"," 1.3704","-0.5913"
"TCGA-AR-A1AV-01",NA," 0.8678","-2.7155","-7.3369","-1.5289"," 0.2975","-2.7145"," 1.3325","-0.0362"," 1.4280"," 0.1668","-2.8958","-0.4778"," 0.5147"," 0.2793","-0.2877","-2.0742"," 0.7771","-1.3470","-0.3842","-0.4905"
"TCGA-AR-A1AW-01","BRCA_LumB"," 0.0909","-0.7052","-6.4089","-4.0696","-1.0813","-1.3695"," 1.0520","-0.1297"," 0.3594","-0.0013","-0.9635"," 0.1464","-0.2200"," 1.3542"," 0.6491","-0.2216"," 1.5375"," 0.5977","-0.3387","-0.7696"
"TCGA-AR-A1AX-01","BRCA_LumA"," 0.2147","-1.5160","-4.3391","-2.1922","-0.5789","-1.1417"," 1.2353"," 0.1982"," 1.5598"," 1.2817","-0.9903","-0.6735"," 0.6994"," 1.3983"," 0.8783","-0.4158"," 0.3095"," 0.2266"," 0.6026","-0.6293"
"TCGA-AR-A1AY-01","BRCA_Basal"," 0.4363"," 0.7904","-1.0401","-3.2127","-0.2069","-1.3671","-0.8822","-0.8748"," 2.9324"," 0.0151"," 1.6396","-0.0096"," 0.9725","-0.3407","-0.5190","-3.4728","-3.4232","-1.0222","-0.7088","-2.0495"
"TCGA-AR-A24H-01","BRCA_LumB"," 0.1134","-2.2403","-7.5522","-2.5500","-1.7689","-1.1513"," 1.6463","-2.0685"," 0.3990","-0.0282","-1.4988","-0.3694","-0.5747","-1.9520","-1.1493","-2.6648","-4.9542","-0.3235"," 0.4957","-2.8540"
"TCGA-AR-A24K-01","BRCA_LumB"," 0.2674","-0.7297","-9.8690","-5.8447","-0.5793","-1.1438"," 1.6118","-0.4803"," 1.2819"," 1.1904","-1.7912","-0.1675"," 2.2948","-0.4112","-2.0929","-3.4486","-3.5818","-1.4342"," 0.5703","-0.9368"
"TCGA-AR-A24L-01","BRCA_LumA"," 0.7390"," 0.0456","-4.7855","-1.4456"," 1.4774"," 0.5648"," 1.4576"," 1.0043"," 0.4832"," 1.0948","-1.5629"," 0.1417"," 0.9587","-0.4695","-0.9723","-0.7647","-0.6756","-1.1423","-1.7658"," 0.4392"
"TCGA-AR-A24M-01","BRCA_LumA"," 0.8580"," 0.4297","-3.4191","-0.5474"," 0.8259"," 0.8082"," 1.6368"," 0.2602"," 0.9513"," 2.2436"," 1.4175"," 0.5537"," 0.9908"," 0.1576","-0.4009","-1.5466"," 0.0775","-1.1456"," 0.2347","-0.1317"
"TCGA-AR-A24N-01","BRCA_LumB"," 0.4542","-0.3190","-6.8991","-3.8252"," 0.1444"," 0.1504"," 1.9077"," 0.2799"," 0.8346","-0.5052","-1.3799","-0.7353"," 1.4534","-0.2536","-0.2772","-1.0041","-0.5752","-1.1360"," 1.6380","-0.0208"
"TCGA-AR-A24O-01","BRCA_LumA","-0.3905"," 0.4963","-2.3909","-1.6884"," 0.7202"," 0.5773"," 1.1263"," 1.6603"," 0.8872"," 1.5192"," 1.7068","-0.2051"," 1.5363"," 0.3257","-0.0314","-0.6997","-0.0609","-0.2725","-1.2061"," 0.7580"
"TCGA-AR-A24P-01","BRCA_LumA"," 0.2790"," 0.4619","-5.3398","-2.3315"," 1.1328","-0.0918"," 1.8417"," 0.5546"," 1.1511"," 0.5802","-0.1775"," 0.0237"," 1.8547"," 0.9527","-1.2642","-1.7556","-0.2239","-0.3072"," 1.0642"," 0.4935"
"TCGA-AR-A24Q-01","BRCA_Basal"," 0.2857","-1.2305","-3.1794","-2.4038"," 0.5254","-3.3192","-1.5923"," 0.2291","-0.7970","-0.2691"," 0.7265","-0.0649"," 0.4492"," 1.1771"," 0.5378"," 0.0167"," 3.4408","-0.4078","-1.6276","-0.6025"
"TCGA-AR-A24R-01","BRCA_LumB"," 0.9528","-1.4567","-6.9009","-4.0313","-0.5767","-2.8781"," 1.7166","-0.9933"," 1.2408"," 0.5295"," 0.5757","-0.8545"," 0.1656","-1.9834","-1.4474","-2.7403"," 0.7083","-0.7079","-1.1557","-1.0810"
"TCGA-AR-A24S-01","BRCA_LumB"," 0.1555","-2.5257","-5.0140","-3.1919"," 1.1234","-1.1091"," 1.5287"," 0.2441"," 1.3836","-0.1928","-0.9304"," 0.6346"," 0.3719","-0.5827"," 0.1131","-1.1038"," 0.9705"," 0.2161","-2.1067","-0.3871"
"TCGA-AR-A24T-01","BRCA_LumA","-0.6592"," 0.4778","-4.5392","-1.8868"," 1.5177","-0.5333"," 1.6602"," 1.3650"," 0.1875"," 0.5756","-1.7022","-0.4366"," 1.5253"," 0.4913","-0.4614","-1.1928"," 0.2249","-0.7248"," 0.3182"," 0.5909"
"TCGA-AR-A24U-01","BRCA_Her2"," 0.0821","-1.9467","-3.8041","-2.4741","-0.0952","-1.0244","-0.6138"," 0.0082"," 1.7681","-0.6426","-0.3850","-0.0946"," 0.8174","-0.9582"," 0.5483","-1.4587","-2.1161","-0.6236","-0.4152","-0.8960"
"TCGA-AR-A24V-01","BRCA_LumA"," 0.4419","-0.9146","-5.8449","-3.1883"," 1.0192"," 2.3603"," 1.1413"," 0.9175","-0.0465"," 2.2254","-2.0109","-0.2768"," 0.7861","-1.3809","-0.2421","-0.8210","-0.4099","-0.9401"," 1.0399"," 0.2348"
"TCGA-AR-A24W-01","BRCA_LumA"," 0.6304","-0.5423","-0.7065"," 0.7477","-0.0929"," 0.0610"," 0.9504"," 0.6075"," 1.8057"," 0.9927"," 0.0568","-0.0431"," 1.0486","-0.2130"," 0.9476","-0.4861"," 0.5003","-0.4903"," 1.1912","-0.0343"
"TCGA-AR-A24X-01","BRCA_LumA","-1.0503","-0.3180","-5.9319","-3.7552","-0.3395","-0.7022"," 1.5064"," 0.2944"," 0.2043"," 1.7105","-2.0117","-0.8677"," 2.2156","-0.3156","-1.1168","-2.3526"," 1.7916","-0.8823"," 0.1014","-0.5474"
"TCGA-AR-A24Z-01","BRCA_LumB"," 0.8371"," 3.9151","-8.5326","-4.4684","-0.7482","-3.1493"," 1.3110","-1.9712"," 0.7522"," 1.8420","-2.4886","-1.0022"," 1.0106"," 2.2637","-0.9711","-1.5602","-0.4477","-1.0799"," 0.9009","-1.4816"
"TCGA-AR-A250-01","BRCA_LumB"," 1.0341","-2.0541","-5.2540","-2.5035"," 1.1489","-2.6669"," 1.5107"," 0.3604"," 0.5283","-0.8820","-2.1198","-1.3500"," 0.5668","-1.5722"," 0.2421","-1.5073"," 0.0731","-0.5829","-2.1724"," 0.0869"
"TCGA-AR-A251-01","BRCA_Basal"," 0.0329","-2.6582","-3.5646","-3.9125","-0.3376","-1.6458","-0.8898","-1.3334"," 4.8463","-0.9651"," 1.8441"," 1.4684","-0.7783"," 2.6891","-0.2613"," 0.6636"," 2.8632","-0.3043","-0.1519","-1.4293"
"TCGA-AR-A252-01","BRCA_LumA"," 0.9634","-0.7230","-3.0432","-1.4719","-0.7268","-0.1623"," 0.8342"," 0.1385"," 0.9420"," 0.3757","-1.5221"," 0.6992"," 0.5529"," 2.2849"," 0.9420","-0.2180","-0.0063","-0.0622","-0.4653"," 0.4683"
"TCGA-AR-A254-01","BRCA_Her2"," 0.2809","-1.3631","-6.3257","-2.6367","-0.3034","-2.3674"," 0.8815"," 0.5658"," 0.0872"," 0.9069","-1.6819","-0.7937"," 0.5404","-0.2604","-0.5468","-1.6866","-2.3499","-0.3458"," 0.3954"," 0.6806"
"TCGA-AR-A255-01","BRCA_LumA"," 0.5976","-0.6842","-3.5902","-2.4175"," 0.5926","-1.6665"," 1.3584"," 0.6319"," 1.7480"," 1.1296","-0.5358"," 0.5417"," 0.7039","-0.3199","-0.0611","-1.3698"," 0.3996","-0.3534","-0.3897"," 0.4829"
"TCGA-AR-A256-01","BRCA_Basal"," 0.5349"," 1.4219","-8.6050","-2.0030","-1.6120","-1.9903","-0.1768","-0.3742"," 1.9105"," 0.3411"," 1.9533","-0.2938"," 0.2353","-2.3300","-1.8135","-5.0407","-2.8971","-1.2559","-1.2116","-3.0886"
"TCGA-AR-A2LE-01","BRCA_LumA","-0.6770","-2.3145","-6.3510","-3.5129","-0.4075","-0.8018"," 1.7918","-1.2447"," 0.6927"," 1.7884","-2.1464","-0.8234"," 0.6667","-0.8819","-0.2572","-3.3858","-0.7402","-0.9245"," 2.0314","-1.3994"
"TCGA-AR-A2LH-01","BRCA_Normal","-0.4287","-2.5613","-3.6326","-1.3602","-1.9298","-1.5285"," 0.4394","-1.5796","-0.9477"," 0.2926"," 1.7505","-2.2135"," 0.5442","-0.0588","-0.4294","-2.1523"," 0.4204","-1.1983","-1.7577","-1.7502"
"TCGA-AR-A2LJ-01",NA,"-0.0037","-0.7736","-6.3453","-3.9208","-0.5337","-2.9793"," 1.5511","-0.9355","-2.5144","-1.1239","-1.1512","-4.0827"," 0.1702","-1.5514","-0.6067","-3.1593"," 0.3258","-2.1221","-1.1059","-1.3397"
"TCGA-AR-A2LK-01","BRCA_LumB"," 0.3273","-1.9050","-6.8145","-4.4658"," 0.4575","-1.2477"," 1.6570","-0.5070"," 2.0861"," 1.1142","-2.5051"," 0.2328"," 0.0832","-0.5720","-0.9748","-2.3081"," 0.8579","-1.0514"," 0.1212","-0.1512"
"TCGA-AR-A2LM-01","BRCA_LumA","-0.6565","-0.1846","-3.3264","-1.8799"," 1.0123","-0.5569"," 1.5255"," 1.9368"," 0.5468"," 2.4356","-2.3991","-0.0105"," 1.5421"," 0.7414","-0.8629","-0.7096","-0.5173","-0.1691"," 0.0270"," 0.7866"
"TCGA-AR-A2LN-01","BRCA_LumA","-0.2824"," 0.0152","-2.6599","-1.3649"," 1.7414"," 0.2442"," 1.7338"," 1.3462"," 0.6449"," 1.7124"," 1.2151","-0.2200"," 0.7995"," 1.1673"," 1.1314","-0.2984","-0.1103","-0.2095"," 1.5852"," 1.0475"
"TCGA-AR-A2LO-01","BRCA_LumA","-0.2951"," 0.0398","-2.7852","-1.2600","-0.4118","-0.4399"," 1.3305","-0.0233"," 0.2007"," 0.7626"," 0.1472","-0.9078"," 0.9723"," 0.0570","-0.2317","-1.3230"," 1.4392","-0.6880","-1.7868","-0.7743"
"TCGA-AR-A2LQ-01","BRCA_Normal","-0.2364","-0.9906","-1.9859","-0.1561"," 2.2498","-0.1289"," 0.1218"," 2.6874","-0.0225"," 0.3641"," 0.3551"," 0.2117"," 1.0803"," 1.2953"," 0.9554","-0.2344","-0.4660","-1.0261","-0.1433"," 1.8645"
